client_id,product_1,product_2,product_3,product_4,product_5,age,annual_income,previous_purchases,purchase_next_month
663,0,0,1,0,0,65,77593,4,1
664,1,1,1,0,0,63,22960,9,1
665,0,1,1,0,1,53,43744,7,1
666,0,1,1,1,1,64,50001,1,1
667,1,0,0,1,1,35,88815,0,1
668,1,0,1,1,0,24,40294,1,0
669,0,1,1,0,1,25,59444,1,0
670,0,1,0,1,1,53,94247,8,1
671,0,1,0,0,0,62,95323,1,0
672,1,0,0,0,0,22,49351,3,0
673,1,0,1,1,1,30,55359,7,0
674,1,1,1,0,0,55,66327,3,1
675,1,0,1,1,1,41,34993,8,0
676,0,1,0,0,0,32,38851,3,0
677,1,1,0,1,0,49,39962,2,0
678,1,1,1,1,1,21,93553,9,1
679,1,0,1,1,1,62,59838,6,1
680,1,0,0,1,0,28,23017,6,0
681,1,0,0,1,0,62,64872,1,1
682,0,1,0,1,0,69,55941,5,1
683,0,1,1,0,1,28,36690,5,1
684,1,0,1,0,1,59,91213,8,0
685,0,1,1,1,0,52,38889,9,1
686,1,0,0,1,0,29,53265,4,0
687,1,0,1,1,0,33,95444,5,1
688,0,1,0,0,0,41,32055,0,1
689,0,0,1,1,1,48,29596,1,1
690,1,1,0,1,0,56,68397,5,1
691,1,1,1,1,1,42,56806,2,1
692,1,1,1,1,1,41,33051,2,0
693,0,0,0,0,1,54,35875,4,0
694,1,0,0,0,1,19,35729,7,1
695,1,0,1,1,0,56,72155,4,0
696,1,0,0,0,1,33,79599,2,1
697,0,1,1,1,0,45,76475,4,0
698,1,0,1,0,0,69,36613,0,0
699,1,0,1,0,0,23,99203,2,0
700,0,1,1,0,1,53,62160,3,0
701,1,1,0,0,0,45,81131,7,0
702,1,1,1,0,1,66,52950,0,0
703,0,1,1,1,1,35,58855,4,1
704,1,0,1,0,0,53,87194,6,1
705,0,1,1,0,0,47,84418,6,0
706,0,0,1,0,1,22,22113,0,0
707,1,0,1,0,1,34,51981,9,0
708,1,0,1,0,1,61,48933,7,1
709,1,1,0,0,1,66,80847,8,1
710,1,1,0,1,1,24,40070,9,1
711,0,0,1,0,0,50,51265,8,0
712,1,0,0,1,0,26,89001,2,1
713,0,1,1,1,0,35,38780,8,1
714,1,1,0,0,1,18,81755,4,1
715,1,0,0,1,0,34,96919,5,0
716,1,0,0,1,0,36,55625,5,1
717,0,1,0,1,1,49,65890,9,1
718,1,1,0,0,1,45,87690,0,1
719,1,0,0,0,1,29,69027,4,1
720,1,1,0,0,1,42,41334,1,0
721,1,1,0,0,0,50,57788,6,1
722,0,1,0,0,1,60,51386,0,1
723,1,0,1,0,0,50,39212,2,1
724,0,1,0,1,0,34,33028,9,1
725,0,1,0,1,0,27,45669,7,0
726,0,1,1,0,1,50,96967,9,0
727,0,1,0,0,1,69,41533,6,0
728,0,1,1,0,0,58,62652,2,1
729,0,1,0,1,1,38,96216,4,0
730,1,1,1,0,0,48,99036,3,1
731,0,1,0,1,0,24,53523,0,0
732,0,0,1,0,0,59,56057,3,1
733,0,0,0,0,0,47,32681,2,0
734,1,1,0,0,0,32,38568,3,0
735,1,0,0,1,0,35,29174,9,0
736,0,1,1,0,0,63,93803,9,1
737,1,1,1,0,1,20,84300,7,0
738,0,0,1,0,0,24,30041,9,1
739,0,0,0,0,1,50,81529,2,1
740,1,1,0,0,0,59,81696,1,1
741,0,1,1,1,0,57,72259,8,1
742,1,1,1,0,0,33,88953,3,1
743,1,0,1,1,0,42,24002,9,1
744,0,0,1,0,0,31,21618,1,0
745,0,1,0,0,0,44,48432,8,0
746,1,1,0,0,0,30,68363,3,0
747,0,1,1,1,1,46,64677,3,0
748,0,0,1,0,0,64,25463,9,1
749,0,1,0,0,0,63,42382,5,0
750,1,1,1,1,0,20,59523,5,0
751,1,1,1,0,0,63,56148,4,1
752,0,0,0,1,1,42,23172,1,1
753,1,1,0,0,0,47,44240,7,1
754,1,1,0,1,0,58,25492,6,1
755,1,0,0,1,0,58,99987,9,1
756,1,0,1,0,1,20,78124,0,0
757,1,0,0,0,0,41,70227,6,1
758,0,0,0,1,1,38,32688,9,0
759,0,1,0,0,1,64,53883,6,1
760,0,0,0,0,1,51,91506,8,1
761,1,0,0,0,1,22,87712,3,0
762,1,1,1,1,1,61,97393,0,0
763,0,0,1,0,1,54,44423,0,1
764,1,0,1,1,0,39,83814,5,0
765,0,1,0,1,1,32,45714,9,1
766,0,1,0,1,0,40,40162,7,0
767,0,1,1,0,0,59,44885,9,1
768,1,1,1,0,0,36,96892,9,0
769,1,0,1,0,0,45,32252,9,1
770,0,1,0,0,1,64,80167,4,1
771,0,1,0,0,1,30,27212,4,1
772,0,1,0,0,1,53,86758,6,0
773,0,0,0,1,1,54,63712,5,0
774,1,1,1,0,0,32,85700,2,0
775,1,0,1,1,1,23,59980,1,0
776,0,0,1,1,1,25,84346,2,0
777,0,1,1,0,0,52,73690,0,0
778,1,0,1,0,1,44,29244,0,1
779,1,1,0,1,1,67,32427,5,1
780,0,0,1,1,0,38,58443,2,1
781,0,1,1,0,0,23,87511,8,0
782,0,1,0,0,0,32,80398,4,1
783,1,1,0,0,0,25,99494,2,1
784,1,0,0,1,0,63,38888,0,0
785,1,1,1,1,0,30,35052,9,1
786,0,0,1,0,1,47,89985,7,1
787,0,0,0,1,0,30,57768,6,1
788,1,1,1,0,0,50,78149,8,1
789,1,0,1,1,1,28,27613,4,0
790,0,0,1,1,1,32,64353,1,1
791,1,1,0,1,0,64,73044,9,0
792,1,0,0,0,0,61,21864,8,0
793,0,0,0,1,1,25,87068,1,0
794,1,1,1,0,0,65,34969,5,1
795,0,1,0,0,1,28,63539,0,0
796,0,1,1,1,0,20,22055,6,1
797,0,1,1,1,0,57,82450,7,0
798,0,0,1,0,1,61,65426,6,0
799,0,0,0,0,1,28,53837,3,0
800,0,1,1,1,1,68,85000,2,1
801,0,0,1,1,0,51,52946,1,0
802,1,1,0,1,1,45,85802,7,0
803,0,1,1,0,1,57,25940,1,0
804,0,0,1,0,1,54,39889,0,0
805,1,1,0,0,0,20,61948,5,1
806,1,0,0,1,1,40,93446,0,1
807,1,0,1,1,1,40,44481,4,1
808,0,0,1,0,1,43,32648,9,1
809,1,1,0,0,1,24,71397,2,1
810,0,0,1,1,0,41,41585,0,1
811,0,0,1,1,1,51,54897,3,1
812,0,0,1,1,0,24,62444,2,0
813,0,1,1,1,0,51,41504,8,0
814,1,0,1,1,1,41,37203,5,0
815,1,1,1,0,1,19,37864,4,0
816,0,0,1,0,1,46,94177,6,1
817,0,0,1,0,0,31,91263,0,1
818,0,0,0,0,0,18,44753,7,0
819,1,1,0,1,1,54,55771,0,1
820,0,1,0,1,0,46,64075,3,0
821,0,1,1,0,0,22,96825,2,0
822,1,0,1,0,0,48,45566,9,1
823,1,0,1,0,1,50,90692,4,1
824,0,0,1,0,1,64,79169,5,1
825,1,1,1,0,0,44,47819,8,0
826,1,1,0,0,0,43,45246,2,1
827,0,1,0,1,1,37,26665,3,1
828,1,0,1,0,0,31,24471,8,0
829,0,1,1,0,0,46,87921,3,0
830,1,0,0,0,1,51,31483,6,1
831,0,0,0,1,1,26,76373,0,1
832,0,0,0,0,1,60,36741,9,1
833,0,0,1,1,1,69,67594,1,0
834,1,0,1,0,0,58,61267,2,0
835,0,1,1,1,1,43,54870,1,1
836,1,1,1,0,1,37,61968,7,1
837,0,0,1,0,1,21,57781,4,0
838,0,1,1,0,1,64,59466,6,0
839,1,0,1,0,1,45,33254,7,0
840,0,0,1,0,1,59,88581,4,1
841,0,1,0,0,0,45,91345,6,0
842,1,0,1,1,0,62,86586,1,0
843,0,1,1,1,1,35,68823,0,0
844,0,0,1,0,0,30,94667,3,0
845,0,1,0,1,1,51,59745,0,0
846,0,0,0,0,0,21,91215,3,1
847,1,0,1,0,0,29,56890,9,0
848,1,1,0,0,0,23,52405,4,0
849,0,0,0,0,1,43,59300,4,0
850,1,0,0,0,0,44,47349,4,1
851,0,1,1,0,0,60,65378,6,0
852,1,1,1,0,0,23,47077,5,0
853,0,1,0,0,0,68,94541,8,1
854,0,0,0,0,0,54,72475,8,1
855,0,0,0,1,1,31,22027,3,0
856,0,1,0,1,1,31,71156,5,1
857,0,0,1,0,0,58,38842,1,0
858,0,1,0,0,0,68,37908,6,0
859,1,1,1,0,1,35,35842,1,0
860,0,0,1,1,0,32,39510,1,0
861,1,0,1,0,0,33,24608,4,0
862,0,0,1,0,0,59,85455,3,0
863,1,1,0,0,0,43,37276,7,0
864,1,0,1,1,0,31,20257,9,0
865,1,0,1,0,0,31,27086,3,1
866,0,1,0,0,1,50,41476,9,1
867,0,0,0,1,1,20,97204,5,0
868,1,1,0,1,1,45,85682,8,0
869,0,0,0,1,1,58,63855,5,1
870,1,1,1,0,1,32,46375,7,0
871,0,0,1,1,0,63,33480,5,1
872,1,0,1,0,1,24,51433,4,0
873,1,1,0,0,0,63,49616,3,1
874,0,0,0,1,0,32,85583,0,0
875,1,0,0,1,1,27,60904,2,1
876,0,0,0,1,0,29,81975,5,1
877,1,1,1,0,0,49,25855,2,1
878,1,0,1,1,0,56,33430,8,1
879,0,1,0,0,0,23,60672,4,0
880,0,0,1,0,1,44,99126,6,1
881,0,1,1,1,0,51,81044,7,1
882,1,1,0,0,0,31,35336,9,1
883,0,0,1,1,0,69,57366,2,0
884,1,1,0,0,1,34,51213,5,0
885,1,1,1,0,1,33,27227,4,0
886,0,1,0,1,1,54,58392,6,1
887,0,0,1,0,1,59,40072,2,1
888,1,1,1,0,1,49,56875,0,0
889,1,1,1,1,1,66,25047,3,1
890,0,0,1,1,0,53,63102,7,0
891,0,1,1,1,0,44,24176,0,1
892,0,0,1,0,0,21,87482,4,1
893,0,1,0,0,0,68,53581,3,1
894,0,0,0,0,0,21,80457,4,1
895,1,0,1,0,0,23,94188,6,0
896,1,1,0,1,0,32,79609,3,0
897,1,1,1,0,0,61,23589,3,1
898,1,1,0,1,1,47,66170,2,0
899,0,0,0,1,1,66,37884,8,0
900,0,0,1,0,1,42,33556,7,0
901,0,0,1,1,0,33,99933,3,1
902,1,0,0,1,0,64,23794,0,1
903,1,1,1,1,1,51,33111,2,1
904,0,0,0,1,1,69,77502,6,0
905,0,0,0,1,1,35,97691,2,0
906,1,1,0,0,0,28,80462,5,1
907,1,0,1,0,0,61,87284,2,1
908,0,1,1,0,1,36,45245,0,0
909,0,1,0,1,1,66,28893,2,1
910,1,1,1,0,1,60,26871,6,0
911,0,1,0,0,1,54,56693,0,1
912,0,0,0,1,1,67,58543,4,0
913,0,1,0,1,1,48,43837,4,0
914,1,1,1,0,1,62,69201,9,1
915,1,0,1,1,1,65,31950,2,0
916,1,0,1,0,1,23,21792,3,0
917,1,0,1,0,0,27,28694,7,1
918,1,0,0,0,1,67,93354,1,0
919,1,1,0,0,0,24,29170,7,0
920,1,0,0,1,1,36,56709,4,0
921,0,0,0,0,0,58,87295,6,0
922,0,1,1,0,0,35,20232,0,1
923,0,1,0,0,0,51,69917,7,0
924,0,1,0,1,1,62,45309,6,0
925,0,0,1,0,0,37,26916,2,1
926,0,0,1,1,0,53,93692,7,0
927,0,1,1,1,1,43,63321,0,0
928,1,0,1,1,0,57,53506,0,1
929,1,0,0,0,1,44,78632,2,0
930,0,0,0,0,1,38,20362,8,1
931,0,1,1,1,0,37,39583,4,1
932,1,0,0,1,0,44,57764,2,1
933,0,0,0,0,1,40,63557,0,1
934,0,1,1,1,0,67,77952,9,0
935,1,0,1,0,1,41,39040,0,0
936,0,1,0,1,0,59,67959,9,1
937,1,1,1,0,1,28,97234,5,0
938,0,0,1,1,0,23,93499,5,0
939,1,0,1,0,0,22,46431,5,1
940,1,0,1,1,1,66,57241,0,1
941,1,0,1,0,0,19,84829,5,0
942,0,0,1,0,1,36,63039,9,0
943,1,0,1,1,0,44,88757,7,1
944,0,1,1,1,1,32,24497,3,0
945,0,0,0,1,0,66,61867,5,0
946,0,0,1,1,1,41,27484,4,0
947,0,1,1,0,1,46,26485,3,0
948,1,0,1,1,0,58,48066,9,0
949,1,1,0,1,1,67,36447,2,0
950,0,0,0,0,1,41,73238,3,1
951,0,1,0,0,0,67,83401,2,1
952,1,0,1,0,1,30,75897,4,0
953,0,0,1,0,1,41,65983,1,0
954,1,0,1,0,1,29,71564,7,0
955,0,1,1,1,1,51,71373,8,0
956,0,1,0,0,1,24,82836,2,0
957,1,1,1,1,0,30,24817,7,1
958,0,1,0,0,1,42,71682,9,1
959,1,1,1,0,1,29,89262,5,0
960,0,0,0,1,1,38,26926,8,0
961,0,1,1,1,1,41,22488,3,0
962,0,0,0,0,1,37,67474,8,0
963,1,1,0,1,1,28,23740,8,1
964,0,0,1,1,0,51,23837,4,1
965,0,1,1,0,1,35,93847,0,1
966,0,0,1,1,1,60,57147,5,1
967,0,0,1,1,0,64,29095,1,0
968,1,1,1,1,0,42,79680,5,1
969,1,0,1,1,0,29,41577,3,0
970,0,1,1,0,0,57,26204,4,1
971,1,0,0,0,1,50,40822,2,0
972,0,0,1,1,1,68,94175,7,0
973,0,1,0,0,1,41,98386,2,0
974,0,0,1,1,0,54,52334,2,1
975,1,0,0,0,0,55,82567,2,0
976,1,1,1,0,1,50,53407,2,1
977,1,1,1,0,1,29,75406,5,1
978,1,1,0,0,1,25,62528,2,1
979,1,1,0,0,1,18,53943,7,1
980,1,0,0,0,0,32,21510,1,1
981,1,1,1,1,1,18,23844,3,1
982,1,1,1,0,1,62,96171,9,0
983,1,1,1,1,0,31,87730,8,0
984,0,0,0,0,1,62,36730,6,1
985,1,1,0,0,0,56,51141,0,1
986,1,0,1,0,1,54,30355,9,0
987,1,1,0,1,0,32,83766,8,0
988,1,0,0,1,0,66,79957,5,0
989,1,0,0,1,0,46,47581,8,1
990,1,0,0,0,0,24,76017,2,1
991,1,1,1,1,1,20,57803,7,1
992,1,1,0,1,0,37,40637,9,1
993,1,1,1,1,0,61,97808,8,0
994,1,0,1,1,0,19,80363,1,0
995,1,1,0,0,1,68,92450,3,1
996,0,0,1,0,1,60,22984,6,0
997,0,1,1,1,1,55,70007,1,1
998,1,1,0,1,0,52,59518,9,0
999,1,1,0,0,0,62,84973,6,1
1000,0,1,0,1,1,33,21184,5,1
1001,1,1,0,1,0,24,93909,6,1
1002,0,0,0,1,1,23,81733,4,1
1003,0,0,0,1,0,35,62843,6,0
1004,0,1,1,1,1,47,67424,5,1
1005,0,0,1,0,0,68,88834,5,0
1006,0,1,1,1,1,56,59362,2,0
1007,1,1,1,0,0,27,47463,6,0
1008,0,1,1,1,0,20,29209,2,0
1009,1,1,0,0,0,39,70878,7,1
1010,1,0,0,1,1,60,49181,5,0
1011,0,0,1,1,1,30,45944,5,1
1012,0,0,1,1,1,27,58405,4,1
1013,1,0,0,1,0,28,47495,3,1
1014,0,0,1,0,1,32,50867,5,0
1015,0,1,1,0,0,51,37530,1,0
1016,1,1,0,1,1,27,51973,9,1
1017,1,0,1,1,1,27,88681,8,0
1018,0,0,1,1,1,20,34131,0,1
1019,1,1,0,0,0,60,31057,5,1
1020,0,1,1,1,0,32,26081,1,0
1021,0,1,1,0,0,51,27141,4,1
1022,0,0,0,1,1,25,98962,5,0
1023,1,1,1,0,0,68,83874,4,1
1024,1,0,0,1,1,47,98011,3,1
1025,1,1,0,1,0,19,33467,4,0
1026,1,1,0,1,0,32,45689,1,0
1027,1,0,1,0,0,60,99154,8,0
1028,0,1,0,0,1,49,93787,1,1
1029,0,1,0,1,0,54,42687,3,1
1030,0,1,1,1,1,29,23029,5,1
1031,0,0,0,0,1,65,45437,0,1
1032,1,0,1,0,1,35,32502,1,1
1033,0,1,0,1,0,30,62535,3,0
1034,1,0,0,0,0,69,61301,0,0
1035,0,1,1,0,0,43,45022,6,1
1036,1,0,0,1,0,46,20175,6,0
1037,1,0,1,1,0,61,47177,1,0
1038,0,0,1,0,1,65,96868,9,1
1039,0,1,0,1,0,63,63677,7,0
1040,0,0,1,1,0,56,87978,9,0
1041,0,0,1,1,0,20,44364,1,0
1042,1,0,0,0,1,40,91865,8,1
1043,0,1,0,0,1,22,39422,4,1
1044,0,1,0,0,1,55,89554,1,0
1045,1,1,0,1,1,38,23308,5,1
1046,0,1,0,1,0,19,51214,4,1
1047,0,0,0,1,1,33,51306,5,1
1048,0,1,0,0,1,53,94072,2,0
1049,0,1,0,0,0,21,26075,9,0
1050,0,1,1,1,1,20,65135,5,1
1051,1,1,0,1,0,38,25606,0,0
1052,0,1,0,1,1,58,66277,3,0
1053,0,1,1,0,1,54,45134,6,0
1054,0,0,1,1,0,45,95024,4,0
1055,0,1,0,0,1,62,91596,7,0
1056,0,0,0,0,0,64,60720,0,1
1057,1,0,0,0,0,61,66206,6,0
1058,0,1,1,0,1,33,50075,7,0
1059,1,0,1,1,1,51,94083,2,0
1060,1,0,0,1,1,21,23570,4,1
1061,0,0,0,0,1,31,61184,9,0
1062,0,0,1,0,0,28,71110,4,1
1063,0,1,0,1,0,30,86353,5,1
1064,0,0,1,0,1,38,47845,0,0
1065,1,1,1,0,1,18,94983,6,1
1066,0,1,0,0,0,54,81680,5,1
1067,0,0,1,1,0,53,33354,5,1
1068,0,0,1,0,0,42,86668,7,1
1069,0,0,0,1,1,19,33228,6,0
1070,0,0,0,1,1,68,52304,7,0
1071,0,1,0,0,1,33,95087,9,1
1072,1,0,1,0,1,68,57224,5,1
1073,1,0,0,1,1,41,32452,3,0
1074,0,1,0,0,0,40,37774,5,1
1075,0,1,0,1,1,47,88447,9,0
1076,0,1,0,1,0,45,57789,0,1
1077,1,1,0,1,0,61,88334,1,0
1078,0,0,1,0,0,34,99017,3,1
1079,1,0,1,1,0,23,72049,7,0
1080,0,1,1,1,1,51,46079,8,0
1081,0,0,0,0,1,24,89021,8,1
1082,0,1,0,0,1,18,84533,4,1
1083,0,0,1,0,1,62,46393,6,1
1084,1,1,0,0,1,67,40137,7,0
1085,1,1,0,0,1,63,31351,4,1
1086,0,1,1,0,1,31,93656,2,0
1087,0,0,1,1,1,47,22490,2,0
1088,1,0,1,0,0,67,54514,5,0
1089,1,0,1,1,1,63,98783,2,1
1090,1,0,0,1,1,66,58337,1,1
1091,1,0,0,1,0,28,37153,0,1
1092,0,1,0,1,0,52,39834,5,0
1093,1,1,0,1,1,18,45019,7,0
1094,0,1,1,1,1,42,34283,1,1
1095,1,1,0,1,1,51,97264,5,0
1096,1,1,1,0,0,65,57385,6,1
1097,1,1,1,0,1,50,34136,0,0
1098,1,1,0,1,1,34,26473,1,1
1099,1,1,1,0,0,41,65383,5,1
1100,0,0,0,0,0,47,44216,6,0
1101,0,0,1,1,1,69,42342,6,1
1102,1,0,0,0,0,35,41154,8,1
1103,1,0,0,1,1,18,75333,7,1
1104,0,0,0,0,1,33,40881,2,0
1105,1,1,0,0,1,56,97285,9,0
1106,1,1,1,1,1,44,98984,0,1
1107,0,1,0,0,0,23,41366,9,1
1108,1,1,0,0,1,52,26764,4,0
1109,1,0,0,1,0,30,95212,3,0
1110,0,0,0,0,1,20,74168,6,1
1111,0,0,0,1,1,39,67904,2,0
1112,0,0,1,1,0,42,22996,5,0
1113,1,1,1,1,0,24,48727,5,0
1114,0,1,0,0,1,28,83275,6,0
1115,0,1,1,1,0,66,59265,5,1
1116,0,1,1,1,0,64,83150,2,0
1117,0,1,0,1,1,31,76290,1,0
1118,0,1,1,1,0,62,48317,6,1
1119,0,0,1,1,0,50,26018,8,1
1120,1,1,0,1,0,21,76061,8,0
1121,1,0,0,0,1,41,61871,5,0
1122,0,1,0,0,1,36,53167,9,0
1123,0,0,1,1,1,45,46868,4,0
1124,0,0,1,0,0,68,50336,0,0
1125,1,0,0,0,0,18,66338,6,0
1126,1,0,0,0,1,28,21627,4,1
1127,1,1,0,0,1,21,99637,4,0
1128,1,0,0,1,0,30,82177,8,0
1129,1,1,1,1,0,59,71121,1,1
1130,1,1,0,1,0,51,27171,2,0
1131,1,0,0,1,0,34,26643,3,1
1132,1,0,1,1,0,56,26054,2,0
1133,1,1,1,1,0,55,24361,3,0
1134,0,1,1,0,0,20,68629,2,1
1135,0,1,0,1,1,48,49824,3,1
1136,0,0,1,1,1,24,41159,1,1
1137,0,1,1,0,0,44,37604,8,0
1138,1,0,0,0,1,28,42550,5,1
1139,1,0,0,0,0,37,90274,5,0
1140,0,0,0,1,1,49,62894,2,0
1141,1,0,1,0,1,52,91041,6,1
1142,0,0,0,1,1,39,97782,5,1
1143,1,0,0,0,1,27,46446,8,0
1144,0,1,0,0,1,21,95956,7,1
1145,1,1,1,1,1,50,38476,8,0
1146,1,1,1,0,1,68,84283,3,1
1147,0,0,0,0,0,61,60058,0,1
1148,1,1,0,0,0,33,54949,0,1
1149,0,0,1,1,0,62,54215,7,1
1150,0,1,1,0,1,33,25569,1,0
1151,0,1,0,0,1,69,22536,6,1
1152,0,1,0,1,0,24,64447,6,1
1153,1,1,0,1,1,52,78930,1,0
1154,1,0,0,0,0,54,51610,9,1
1155,1,1,0,1,1,42,48907,9,1
1156,0,0,0,1,0,65,27330,7,0
1157,1,0,0,0,0,19,55766,2,0
1158,0,0,0,1,1,64,75105,7,1
1159,1,0,0,1,0,48,90869,8,0
1160,1,1,0,1,0,20,25299,6,1
1161,1,1,0,0,0,36,47121,8,0
1162,0,0,0,0,0,58,21925,0,1
1163,1,1,0,1,1,60,75934,6,1
1164,1,1,0,0,0,64,73012,4,0
1165,0,0,0,1,1,46,28290,0,1
1166,1,0,1,0,0,48,72212,5,0
1167,0,1,1,1,0,59,32817,7,1
1168,1,1,0,1,0,19,20350,6,0
1169,0,1,0,0,1,57,66743,5,0
1170,0,1,0,1,1,31,35000,6,1
1171,1,0,0,1,0,30,67145,4,1
1172,0,1,0,1,0,62,50353,3,1
1173,0,1,0,0,0,51,36970,0,0
1174,0,0,1,1,0,59,66233,0,0
1175,0,1,1,0,0,57,98706,6,0
1176,0,0,0,0,0,30,99610,4,0
1177,0,0,1,0,1,54,56205,2,1
1178,1,1,1,1,1,46,22249,1,0
1179,0,1,0,1,0,24,49093,4,1
1180,0,0,1,1,0,22,24146,3,0
1181,1,1,0,0,0,42,24073,8,1
1182,1,1,0,0,0,19,77007,6,1
1183,1,1,0,0,0,35,81431,7,1
1184,1,1,0,1,0,27,95657,3,0
1185,1,0,1,1,0,41,31674,5,1
1186,1,0,0,0,1,67,39034,0,0
1187,1,1,0,1,0,66,22627,9,1
1188,0,1,1,0,1,46,97133,6,1
1189,0,0,1,1,1,36,68733,1,0
1190,1,1,1,1,0,61,66754,4,0
1191,0,1,1,1,1,33,89501,2,1
1192,0,1,1,0,0,21,89261,3,1
1193,0,0,0,1,1,29,62189,8,0
1194,1,1,0,1,0,42,37439,2,0
1195,1,0,1,0,0,22,93178,2,1
1196,0,0,1,1,0,21,95297,2,0
1197,1,1,1,1,1,25,27539,0,1
1198,0,0,1,1,1,50,45392,9,1
1199,0,0,0,0,0,44,59165,6,1
1200,0,1,0,1,1,61,44114,4,0
1201,0,0,0,1,1,62,66671,5,1
1202,1,0,1,1,0,39,54247,0,1
1203,1,1,0,1,1,46,55097,4,1
1204,1,0,0,0,1,22,61036,4,0
1205,0,1,1,0,0,25,47327,7,0
1206,1,0,1,1,0,27,29634,4,0
1207,0,1,1,0,0,57,63368,9,0
1208,1,1,1,1,1,25,62351,3,1
1209,0,0,0,1,0,60,20461,3,0
1210,0,0,0,1,0,63,74348,8,1
1211,0,1,0,0,0,27,25674,1,0
1212,1,1,0,0,1,36,65417,1,0
1213,1,1,1,1,0,59,43327,5,0
1214,1,1,1,0,1,56,80711,2,0
1215,1,0,0,1,0,48,28377,3,1
1216,0,0,1,0,1,18,73586,2,1
1217,1,0,0,0,1,42,93904,0,1
1218,1,0,1,0,1,60,34735,7,0
1219,0,1,0,1,1,39,23061,1,1
1220,0,0,1,1,1,58,94610,3,0
1221,0,1,0,0,1,46,80402,9,1
1222,1,0,0,1,1,44,87761,4,0
1223,0,0,0,0,0,67,72765,1,0
1224,0,0,1,0,1,22,42452,8,0
1225,0,1,0,0,1,40,24005,6,0
1226,1,0,0,0,1,56,33383,1,1
1227,0,0,1,1,0,56,79714,7,0
1228,1,0,1,0,0,54,92423,6,1
1229,1,0,0,1,1,26,52439,0,1
1230,0,1,1,1,1,18,55206,8,1
1231,0,1,0,1,1,29,68881,6,1
1232,1,0,1,0,0,59,40136,0,1
1233,0,1,0,0,0,56,39698,9,1
1234,0,1,1,0,1,22,37554,3,1
1235,1,1,1,0,1,36,36192,0,0
1236,1,0,0,1,0,65,69257,2,1
1237,0,0,1,1,1,55,83674,4,1
1238,1,1,0,1,1,44,96222,5,0
1239,0,1,1,1,1,66,52270,4,1
1240,0,0,0,1,0,47,73358,9,0
1241,0,0,0,1,1,67,83894,7,1
1242,1,1,1,1,0,53,81980,8,1
1243,0,1,0,1,1,18,79103,7,0
1244,0,1,1,0,1,19,88078,8,1
1245,0,0,1,1,0,50,69757,7,0
1246,1,0,1,1,0,47,83426,2,1
1247,1,1,1,1,1,64,86390,0,0
1248,1,1,0,0,0,26,43360,0,0
1249,1,1,0,0,0,45,75578,4,0
1250,1,0,1,0,1,36,64014,7,1
1251,0,0,1,1,0,38,74216,2,1
1252,1,1,0,0,0,48,29096,9,0
1253,1,0,1,1,1,42,49310,2,1
1254,1,0,1,0,1,43,81640,8,1
1255,0,0,1,1,0,49,25598,1,0
1256,1,0,0,0,1,44,25533,2,0
1257,1,1,0,1,1,19,26526,1,1
1258,0,0,0,1,1,60,32853,0,1
1259,1,1,0,1,1,69,30717,5,1
1260,0,1,0,1,1,49,24323,0,1
1261,0,1,1,1,0,29,48285,8,0
1262,0,0,0,1,0,20,83399,1,0
1263,0,0,0,0,0,64,99785,8,1
1264,0,1,0,1,1,42,70017,1,0
1265,1,1,0,0,0,66,84265,1,0
1266,0,1,0,1,1,57,80797,1,1
1267,0,1,0,0,1,48,99301,5,0
1268,1,0,1,0,0,51,61131,2,1
1269,0,0,1,0,1,64,33399,2,0
1270,1,0,0,1,1,48,27435,8,1
1271,1,0,0,1,1,55,91030,6,0
1272,1,1,0,1,0,21,64968,2,0
1273,0,0,1,0,0,36,28722,5,1
1274,0,1,0,1,1,31,57325,2,0
1275,0,0,0,1,1,25,35534,8,0
1276,1,0,0,1,1,20,61094,1,0
1277,0,1,1,0,1,67,44760,1,1
1278,0,1,0,0,1,37,60588,4,0
1279,0,1,1,1,0,62,72166,1,0
1280,1,0,0,1,1,41,84186,7,0
1281,1,1,1,1,1,60,52875,0,1
1282,0,1,0,0,1,52,56590,4,0
1283,0,0,1,1,0,59,48707,2,0
1284,0,1,1,1,1,31,44502,9,1
1285,0,1,0,1,1,59,41979,7,1
1286,1,0,0,1,0,45,62792,2,0
1287,1,1,1,1,1,56,52806,9,0
1288,1,1,0,0,0,45,46209,8,0
1289,1,1,1,1,1,57,51125,2,1
1290,0,1,0,0,1,25,77165,3,1
1291,0,0,1,0,0,25,48200,3,0
1292,0,1,0,0,0,23,87811,6,0
1293,1,1,0,0,1,68,61392,3,0
1294,0,0,0,0,0,20,85250,6,0
1295,1,0,1,1,0,50,54244,3,0
1296,1,0,1,1,1,23,77790,8,1
1297,0,1,1,1,1,48,74171,9,0
1298,0,0,0,0,1,47,60490,3,0
1299,0,1,1,1,1,44,90667,9,0
1300,1,0,1,0,1,18,85243,6,1
1301,0,1,0,1,0,61,89717,0,0
1302,1,1,1,0,1,21,37849,5,0
1303,0,0,0,1,1,48,66124,9,1
1304,1,0,0,0,0,64,62532,1,0
1305,1,0,1,0,0,27,29406,9,0
1306,0,0,0,1,1,18,55263,3,1
1307,1,1,0,1,1,21,48252,4,1
1308,1,0,0,0,1,18,86962,6,1
1309,0,1,0,0,0,21,38112,6,1
1310,1,1,1,1,0,42,81991,5,1
1311,0,0,1,1,0,51,27590,0,1
